iteration,best_iteration,stopped_iteration,is_best_iteration,is_stopped_iteration,train_ndcg@50,valid_ndcg@50,train_ndcg@100,valid_ndcg@100,train_ndcg@200,valid_ndcg@200
32,160,245,False,False,0.7707302562436846,0.6969682977658876,0.7434458012832392,0.6290123828324968,0.6959277977778215,0.5960056826719664
33,160,245,False,False,0.7707221744497769,0.6953694598590375,0.7448300697776222,0.6256326881527098,0.6970231628326053,0.5956894700489952
34,160,245,False,False,0.7716568713771021,0.6966744054753673,0.7454743027818078,0.6259881430635296,0.6972481686053922,0.5952163897418751
35,160,245,False,False,0.7727006859662899,0.6968058374368222,0.7465073082080653,0.6254283857734533,0.6987465638417437,0.5940929499271924
36,160,245,False,False,0.774234752430417,0.6953640820616815,0.7478253397873105,0.6251469702470271,0.6992751757186145,0.5931598166241767
37,160,245,False,False,0.7768276239858357,0.6969027128299972,0.7499446991982736,0.6252112961862355,0.7007910405572344,0.5928355956140507
38,160,245,False,False,0.7792105308989437,0.7017031299373159,0.7517033393467132,0.6278976938047957,0.7016848922444126,0.5936978936445726
39,160,245,False,False,0.7795751813995532,0.6987281075222731,0.7526973362015482,0.6275401704629854,0.7021136294592331,0.5934221961733641
40,160,245,False,False,0.7806640968592556,0.7002249999079081,0.7535010815799196,0.627262101923304,0.7028314749906336,0.5950095664468877
41,160,245,False,False,0.7806586225080603,0.7008282280610734,0.7549802045983796,0.6278277389151102,0.7035411811831233,0.5943619213025416
42,160,245,False,False,0.7807274655976908,0.7008362736917846,0.7558212503306891,0.6271193146441463,0.7036664826330965,0.5951398115119394
43,160,245,False,False,0.7827736558124057,0.7020376429350393,0.7580813324146245,0.6284626795953654,0.7050179622273356,0.5958140495077043
44,160,245,False,False,0.783374074322842,0.7011782685888084,0.7597266693421032,0.6284570225575667,0.7055746440825308,0.5958441045138582
45,160,245,False,False,0.7852291434183853,0.7023298189031779,0.7608145150321219,0.6296809770696025,0.7063034504491776,0.5958265314130947
46,160,245,False,False,0.786992474483509,0.704435783517104,0.7627619484526241,0.6312689803633446,0.7075077589848239,0.597413602541309
47,160,245,False,False,0.7876421240791449,0.7029947694901709,0.7636768027590388,0.632229678462024,0.7078251812505317,0.5973335206453778
48,160,245,False,False,0.78910617208098,0.69945933094441,0.7644371647663345,0.6319945688689566,0.7090615460326273,0.5966503195933416
49,160,245,False,False,0.789950540854277,0.70159614801272,0.7653699268984892,0.63259418990413,0.7097332612323612,0.5967289877669832
50,160,245,False,False,0.7923230579381787,0.6992948859243039,0.7671420023767361,0.632873691092854,0.7104831208760355,0.5960262176539751
51,160,245,False,False,0.7938520255142444,0.6996643341455636,0.768463514484835,0.6335751231886664,0.7112352761302494,0.5961406250111281
52,160,245,False,False,0.7948546754409032,0.7008553987104441,0.7694148958520132,0.6343633093134177,0.7123635272034582,0.5965555941107706
53,160,245,False,False,0.796338314704723,0.7009107632108884,0.770607491091846,0.6353593606608232,0.7135952806382924,0.5966314104465267
54,160,245,False,False,0.7977418649785407,0.698946054896012,0.771788354397368,0.6338238431671666,0.7145356996597987,0.5964222104823901
55,160,245,False,False,0.7988776968179169,0.6979889964218922,0.7723428731008094,0.6354952069029457,0.7154213388654223,0.5964166088588578
56,160,245,False,False,0.7997388318828441,0.6962553752243407,0.7726355551491939,0.6335419176028231,0.7159564986898735,0.5957580779581815
57,160,245,False,False,0.8010150788435612,0.6963694343911419,0.7736927108600125,0.6341459669095888,0.7171715610648357,0.5954475957332735
58,160,245,False,False,0.801897856395394,0.6958216066331258,0.77462878404309,0.6346026110247575,0.7179896115568367,0.594718017029602
59,160,245,False,False,0.8028245599109275,0.6956314543232899,0.7758693866939723,0.6346264146757938,0.7187159593996408,0.5952011667936143
60,160,245,False,False,0.804373198359605,0.6950261502082085,0.7769063038112284,0.6345460300072593,0.7200863522253707,0.595299363367611
61,160,245,False,False,0.8053484361569506,0.6951376263550103,0.7776946326287916,0.635166763916185,0.7207148254802112,0.5958970540527873
62,160,245,False,False,0.806288296517269,0.6986646137160027,0.7786109457865341,0.6374719362400296,0.721303752472287,0.597317006984958
63,160,245,False,False,0.8075033275947014,0.6998982088823401,0.7790011861262198,0.6385032622383405,0.721763432765914,0.5984752164318555
64,160,245,False,False,0.8092554345068478,0.70125949919265,0.7796627281459235,0.6403906860386039,0.7229604538399451,0.5992996308389674
65,160,245,False,False,0.8114835379752557,0.7023098096804926,0.7806475880313601,0.6415660725997593,0.723763950055789,0.5991587766631187
66,160,245,False,False,0.8126548839989789,0.7033675066839177,0.7812576505351122,0.6441316774474264,0.7245827719077351,0.5997954411228691
67,160,245,False,False,0.8134538909260499,0.7035602405150349,0.7819976108038416,0.6442438163656453,0.7256247193255627,0.5997804042143725
68,160,245,False,False,0.8148453366051448,0.7033035570933699,0.7827083084504289,0.6440923038464519,0.7266215263124901,0.5997395315456844
69,160,245,False,False,0.8159514386032822,0.7027694438790559,0.7835577889137918,0.64334015870353,0.7276233301855134,0.5995730513952043
70,160,245,False,False,0.8164232333674316,0.7033685641910719,0.7837796222265588,0.64358383061222,0.7281123032577665,0.5997486763299215
71,160,245,False,False,0.8169694263515307,0.7031136181400922,0.7848946171834884,0.6437169985471339,0.729097553904157,0.5999586982969753
72,160,245,False,False,0.8180067233198861,0.7052842503346086,0.7858031667002401,0.6455797155068634,0.7297977605291702,0.6005922430909608
73,160,245,False,False,0.8196107335991868,0.7045923924759276,0.7868476476708592,0.6452778037239812,0.7307524299450839,0.6003168289296946
74,160,245,False,False,0.8206415709272427,0.7032333391162849,0.7873281252344916,0.6451917836781003,0.731712632797955,0.6002883640019376
75,160,245,False,False,0.8210779226249205,0.7028406086400332,0.787802285956205,0.6454040508514165,0.7321664687677008,0.5999731104008811
76,160,245,False,False,0.8216022103667223,0.7014330172423751,0.7885566272931276,0.645651746023886,0.7330603884172978,0.600068244637387
77,160,245,False,False,0.822541451577891,0.7028806932724245,0.7893509255969591,0.6465401998962408,0.7338634785006308,0.6000817645487595
78,160,245,False,False,0.8237450221156447,0.703375170275533,0.7903183576459994,0.6474365167694031,0.7346474107291588,0.6007386082267858
79,160,245,False,False,0.8243814051206301,0.7030726761154904,0.7911347747822568,0.6460787284672015,0.7357666442396729,0.6004284997638714
80,160,245,False,False,0.824972124145116,0.7035143531994112,0.7918300939409417,0.6470456881984339,0.7364352219290614,0.6010182386588353
81,160,245,False,False,0.8255895654322577,0.7046286643041124,0.7925024738342368,0.646486896686608,0.7372317588322168,0.600944726777405
82,160,245,False,False,0.8266349821207571,0.704591090061625,0.7934651401904113,0.6462964278005976,0.7381317767872568,0.6008222363326482
83,160,245,False,False,0.827132759304199,0.7034635732760186,0.7939631967250023,0.64551046231168,0.7385793226759643,0.6012075439511887
84,160,245,False,False,0.828146868158259,0.7026380831279201,0.7951755872449896,0.6452874105054333,0.7392071410841101,0.6017755954275192
85,160,245,False,False,0.8292807868836568,0.703465775430557,0.7962296798577007,0.6467052622893198,0.740004806197137,0.6023460936930455
86,160,245,False,False,0.8297487969935723,0.7030980051376625,0.7967527131960234,0.6462896612026076,0.7408176864754028,0.602069036226311
87,160,245,False,False,0.8302554161167626,0.7035001838780649,0.7975299870434346,0.6462016076103926,0.7412430022378743,0.6025761348121131
88,160,245,False,False,0.8309354242164915,0.7036499425410507,0.7984394932883265,0.6458609917092965,0.7420943128747532,0.6025665485097591
89,160,245,False,False,0.8312849929089808,0.7048248686645933,0.7990934455094575,0.6463598269199918,0.7428759904943693,0.6027927911167431
90,160,245,False,False,0.8315360194755942,0.7048122660228702,0.7995842841948342,0.6467054046917403,0.7434515847294284,0.6034043319796744
91,160,245,False,False,0.8322218869216402,0.7033985546511764,0.8004770545569609,0.6465887531729221,0.7444403231904538,0.6033288946273514
92,160,245,False,False,0.8325584699637198,0.704696867804864,0.8008906962289399,0.6461172834075474,0.7452939230033039,0.6035236276606113
93,160,245,False,False,0.832876961582415,0.7052096732620491,0.8013587267425049,0.646598091426907,0.7457346440855686,0.603433696242968
94,160,245,False,False,0.8337700754840817,0.7060084164116884,0.8025464550509105,0.6468199215274448,0.7468183464421148,0.6030944721613702
95,160,245,False,False,0.834330915200205,0.7069685003486221,0.8032726564961366,0.6473750842689497,0.7474953770266154,0.60392880289097
96,160,245,False,False,0.8349861764382916,0.7082840983838798,0.8041559238178719,0.6475516401346079,0.748544040521878,0.6041249971811379
97,160,245,False,False,0.8358115051041674,0.709153827368576,0.8051533785510195,0.6484877113605955,0.7493761587174491,0.6049284377941371
98,160,245,False,False,0.8366368895609436,0.7104970822137153,0.8061007518748408,0.6497551468747039,0.7503862891802926,0.605951719979845
99,160,245,False,False,0.8370447818787042,0.7103703510629862,0.8065975476296277,0.6501256688273661,0.7510455270668777,0.6059101146066771
100,160,245,False,False,0.8375293232280635,0.7108861387979079,0.8073041939771483,0.650380077375306,0.7514726495516052,0.6060052043753391
101,160,245,False,False,0.8384344536216024,0.710224484852016,0.8081663163918034,0.6504227571202348,0.7523697729843194,0.6058948427652029
102,160,245,False,False,0.8391797591000496,0.7101477259340871,0.8091064320177449,0.6511740484096227,0.7529689808133905,0.6067780664799132
103,160,245,False,False,0.8393384421673287,0.709952043970375,0.8097189103233873,0.6512838941890933,0.7535942499180357,0.6066388146264422
104,160,245,False,False,0.8400538860819255,0.7096800655408437,0.8105684439271529,0.6513266540719795,0.7547309996643841,0.6062458117033522
105,160,245,False,False,0.8407928694277805,0.7103506341692001,0.8115986448041658,0.6518191009729457,0.7555813706223405,0.6070835977480464
106,160,245,False,False,0.8415339457925065,0.7109458021786544,0.8123423542599284,0.6525814963247915,0.7562930184465808,0.6074310828177238
107,160,245,False,False,0.8419859839766374,0.7108357920438044,0.8131426380919186,0.651869838136979,0.7570478400174376,0.6074054335392308
108,160,245,False,False,0.8424080727200608,0.7107278505005341,0.8141925274016204,0.6520536631103796,0.757910119449619,0.6072874519149428
109,160,245,False,False,0.8429463398546814,0.7108556375525102,0.8149569613803727,0.6520641711628148,0.7584121938524341,0.6072458531665196
110,160,245,False,False,0.8439404421585078,0.7114870220068086,0.8160777756137889,0.6519972352216433,0.7588806110147369,0.6076733210534384
111,160,245,False,False,0.8441770321240941,0.7117674964058156,0.8166215501798318,0.6525152928540201,0.7594235232277867,0.6076964358735593
112,160,245,False,False,0.8452220885697688,0.7114940347287858,0.8178595179178327,0.6517376058451029,0.7603417842800445,0.608502973635781
113,160,245,False,False,0.8458012347690111,0.7115756433555922,0.8188379668507332,0.652577234621227,0.7608719328977968,0.60877771955967
114,160,245,False,False,0.8466001595691786,0.7125458236402494,0.8196867339999636,0.6531971449243132,0.7614071414733018,0.6086055390165742
115,160,245,False,False,0.8477068968215853,0.712124300944005,0.8205329485128046,0.652826874878897,0.7620538695459378,0.6091259221963591
116,160,245,False,False,0.8485055489302135,0.7131931277676778,0.8212835976916871,0.6527428040298793,0.7628252011989182,0.6099603195543358
117,160,245,False,False,0.8493175253129713,0.7126816441709422,0.8220893544176525,0.6527012762893665,0.7634053693604407,0.6105505905458518
118,160,245,False,False,0.8497589478726377,0.7126222739090454,0.8226513326402767,0.6528933899828041,0.7635730814127496,0.6106617366818605
119,160,245,False,False,0.8502854165943421,0.7123035387971898,0.8233997065700436,0.6525699148055586,0.7640634985855396,0.6103724026386547
120,160,245,False,False,0.8509802148320109,0.711799532062288,0.8239341796812515,0.651788872183744,0.7643617970218682,0.6105009600325499
121,160,245,False,False,0.8515750943377758,0.7117704963757012,0.8245597990384729,0.6521440697543803,0.7648984097203846,0.6104860221460067
122,160,245,False,False,0.852466229482476,0.7104441951116872,0.8253041613616678,0.6513679336314667,0.7654086163354042,0.6106425115845273
123,160,245,False,False,0.8531069716323918,0.711095104010889,0.8261225192926975,0.6522042985564322,0.7656189632493596,0.6111620171752628
124,160,245,False,False,0.8540366249971437,0.7103148373119544,0.8268139090784377,0.6515742117589082,0.766168403303321,0.6117600750350296
125,160,245,False,False,0.8549329216850169,0.7105744276483247,0.8276829058937821,0.6521637837017868,0.7663558929927796,0.6113510203138052
126,160,245,False,False,0.8557820441625315,0.7112166276851671,0.8284910258600211,0.6518297652350473,0.766946516241437,0.6111605643736029
127,160,245,False,False,0.8562598978659883,0.7112116666732368,0.8289022456765094,0.6513993620225268,0.7674026673069184,0.6110685701313056
128,160,245,False,False,0.8571238859808278,0.71031540599162,0.8291915815727922,0.6515108335592065,0.7674333082733203,0.6111757052511784
129,160,245,False,False,0.8577619406470707,0.7092430078475114,0.8300979873937183,0.6512000271254917,0.7679483605404228,0.6112595117800401
130,160,245,False,False,0.8584080239534042,0.7094117121819681,0.830687314838735,0.6510272357344237,0.7685142965204451,0.6110677914925129
131,160,245,False,False,0.8595334430579856,0.709815090957832,0.8311483064570738,0.6512540030386498,0.7687643505272912,0.6107248171928535
132,160,245,False,False,0.8601466006160817,0.7104466921553206,0.8317715425447139,0.6516310195499857,0.7691517520111082,0.6111931314785745
133,160,245,False,False,0.8609635969373863,0.7109704464457637,0.8325571047244623,0.6529798033691881,0.7697182669774434,0.611354081062413
134,160,245,False,False,0.861542269643635,0.7110094821713179,0.8331568742172757,0.6529174570310642,0.7701321991311914,0.6116354574701799
135,160,245,False,False,0.8620923091147253,0.7113678059180962,0.8335367861190356,0.6528860965310697,0.7705216438971092,0.6117731619912457
136,160,245,False,False,0.8625189107995767,0.7113722166677967,0.8339389398083684,0.6531233538405493,0.7708822606086025,0.6118085285594721
137,160,245,False,False,0.8630626613853267,0.7110803515823042,0.8344517208775412,0.6535392322905841,0.7711885130133778,0.6121453231417544
138,160,245,False,False,0.8637412490253727,0.7115543426860684,0.8350314067405233,0.6536292681965046,0.7717310521586593,0.6121574853775852
139,160,245,False,False,0.8642797201674377,0.7110276035595371,0.8354140177756337,0.6521054365176805,0.7722257002562897,0.6119721478666712
140,160,245,False,False,0.8647053227389621,0.7124798336900167,0.8360140470154439,0.6521845874422015,0.7728335483311699,0.611882420621276
141,160,245,False,False,0.8656620615803324,0.7122340650125298,0.8365911954068225,0.6522674611241417,0.7732419807439905,0.6119083273131762
142,160,245,False,False,0.8669761736347705,0.7123491305700974,0.8371086013421447,0.6520073290606905,0.77347820428569,0.6120824741303312
143,160,245,False,False,0.8675594834685058,0.7133500152620031,0.8376325501086699,0.652675014002079,0.7739248091402106,0.6124359700123437
144,160,245,False,False,0.8680118689256953,0.7139186110054782,0.8378585991371155,0.6524816104034267,0.7741685705614872,0.6121394564800556
145,160,245,False,False,0.8686535256744079,0.7143234029530049,0.838311925166761,0.6536298615716137,0.7747014712037218,0.6126632255539568
146,160,245,False,False,0.8695066922483893,0.7156637003774183,0.8389629576111842,0.6548036401466407,0.7749349174377754,0.6134334582762055
147,160,245,False,False,0.8702781440033599,0.7154936570072328,0.8393581086476481,0.6550575329814591,0.7751947412663589,0.613323827912608
148,160,245,False,False,0.8704013663055714,0.7158321746243045,0.8393791960760184,0.6551702408733467,0.7755074034324375,0.6131889974067167
149,160,245,False,False,0.8709869011183095,0.7165349634537582,0.8398269930086507,0.655639665544596,0.7758959814904826,0.6138005924489031
150,160,245,False,False,0.8710650048786167,0.7166814913136893,0.8400699465418799,0.6549671819656093,0.7759339882237405,0.6137086159504855
151,160,245,False,False,0.871351550675661,0.7168491551112165,0.8404679238578447,0.6547004813695669,0.7762888824325672,0.613586050159634
152,160,245,False,False,0.8718108742717623,0.7171007595818335,0.840810488545325,0.6546565758846526,0.7766355358611424,0.6135469595341017
153,160,245,False,False,0.8726355228198183,0.7175308693752924,0.8412664012485128,0.6558188846526438,0.7768063549001872,0.6140185748030266
154,160,245,False,False,0.8732851357442063,0.7170729822006138,0.8418815946805875,0.6560993913125203,0.7773041285144395,0.6138547813708242
155,160,245,False,False,0.8738417202371234,0.7171891427748951,0.84236961726538,0.6567376238844203,0.7775914862578817,0.6141534637358869
156,160,245,False,False,0.8744077072082918,0.7192109041403929,0.8429774558042327,0.6586602782546926,0.7780020226830623,0.6140157276836483
157,160,245,False,False,0.8749604371901732,0.7190663610519272,0.8436279327870025,0.6581661117220442,0.7785279606580626,0.6139262029059614
158,160,245,False,False,0.8754301874540602,0.7184771498078643,0.844263225447768,0.6589069934258848,0.7789097211654624,0.6139522419004272
159,160,245,False,False,0.8757834903396823,0.71912371955184,0.8445316348736586,0.6590935855610116,0.7791817198904699,0.6141402269224238
160,160,245,True,False,0.876250310784419,0.7195215741977686,0.8448645702456967,0.6591011570881729,0.7796026176631663,0.6142302926272044
161,160,245,False,False,0.876354301870556,0.7198826171922832,0.845343309008698,0.659054373976119,0.7798450441327465,0.6138860445399272
162,160,245,False,False,0.8766878744515849,0.720195448980932,0.845593414739317,0.6601455562034918,0.780197869040302,0.6138858122631213
163,160,245,False,False,0.8773492048766742,0.7197444841434004,0.8461179732756792,0.6596205020364885,0.7806676846534938,0.6132859268305911
164,160,245,False,False,0.8775067503221768,0.7197365752220494,0.8462444844232379,0.6595281022790355,0.7807549722310168,0.6136492697059837
165,160,245,False,False,0.8779927302769962,0.7209561997677997,0.846814968331438,0.6598139143426549,0.7812071448487768,0.613444644725946
166,160,245,False,False,0.8784477088940421,0.7211845822290803,0.847159686348076,0.6599239071276749,0.7815577883087964,0.613485009781336
167,160,245,False,False,0.8786350930209832,0.7212411507520459,0.8473352386355546,0.6606544606451343,0.7817271578981269,0.6134568462149087
168,160,245,False,False,0.8789363463682499,0.7215195888392276,0.8478987006381911,0.6610184802227099,0.781933088933711,0.6130565471241303
169,160,245,False,False,0.8792644532252497,0.7222925937087075,0.8483378952172129,0.6612986319906221,0.7823204430996967,0.612956616262507
170,160,245,False,False,0.879671723041178,0.7219017694973358,0.8488665049679993,0.6613171394801671,0.7828617849297312,0.6125846330968946
171,160,245,False,False,0.8800641239905431,0.722219437728906,0.8493492185802434,0.6617498889433073,0.7831100510611365,0.6127203589885332
172,160,245,False,False,0.8804936461001207,0.7227118289624219,0.849883555575203,0.6617042317939926,0.7833469486912429,0.612533011425176
173,160,245,False,False,0.8811291758747997,0.7229424937400113,0.8502276488192935,0.6623638162615587,0.7837979394452973,0.6126831988172944
174,160,245,False,False,0.8811601150637771,0.7224260345243801,0.8506230911154526,0.6620407883135214,0.7841937750874342,0.6127120117486408
175,160,245,False,False,0.881614986641652,0.7223980630666863,0.8510909176231072,0.6622120404374694,0.7843459572838958,0.612905018573267
176,160,245,False,False,0.8818805678471244,0.7222656487483964,0.8514305183397656,0.6620732740558503,0.7845392315118527,0.6126890294438235
177,160,245,False,False,0.8824919938577077,0.7213647498622477,0.8517263516851609,0.661754376586541,0.7848282183859485,0.612436641665922
178,160,245,False,False,0.8830646113770452,0.7212397227812133,0.8519785327265169,0.6618708098731427,0.7851142221024631,0.6125980573372294
179,160,245,False,False,0.883316204955372,0.7214950833773359,0.8523574282181204,0.6624518202298704,0.7853494493792842,0.6126993427819745
180,160,245,False,False,0.8837951869870424,0.7221025516406485,0.8529206700312333,0.6622492214323212,0.785616636967279,0.6125959846458485
181,160,245,False,False,0.884309080461066,0.7220157208081779,0.8531786004025195,0.6621185573765882,0.7860602600344017,0.612760390524674
182,160,245,False,False,0.8846527097622296,0.721594724243412,0.853606507087523,0.6625007236257524,0.7863270691689076,0.6124428499767629
183,160,245,False,False,0.8851885836184368,0.7226629181975108,0.8539616977129779,0.6625711265844177,0.7864408531399545,0.612372035020722
184,160,245,False,False,0.8853640118396965,0.722615697817481,0.8543114703255401,0.662675462552626,0.786750396013224,0.6121351304471926
185,160,245,False,False,0.8857816474250255,0.7236640139986664,0.8545569467842578,0.6639650054641518,0.7871958216565886,0.6124351227040845
186,160,245,False,False,0.8860102606274569,0.7241870685450802,0.8550126836423507,0.664196883620508,0.7875110287440958,0.6123056825392039
187,160,245,False,False,0.8862511248770835,0.7240717640116587,0.8554337717069875,0.6641706002757617,0.7877910349741147,0.6124981237613675
188,160,245,False,False,0.8866650511110975,0.7237951791194581,0.8557958946186347,0.6638572164762451,0.7880736576314806,0.6123092842074835
189,160,245,False,False,0.8870545922385594,0.7232385235152975,0.8561845503107404,0.6637500683044851,0.7882137069823136,0.6123530291954136
190,160,245,False,False,0.8872024367141997,0.7230336650192383,0.8564661256482358,0.6638754247123442,0.7884210438023244,0.6124820542050781
191,160,245,False,False,0.8877647104710545,0.7232411628484525,0.8568731988185735,0.6633533575205246,0.788624131606042,0.612297308898528
192,160,245,False,False,0.8880526312825042,0.7225378955066771,0.857338882941789,0.6635822468517983,0.7888271097428297,0.6125760510310632
193,160,245,False,False,0.8882225299975266,0.7239276716476408,0.8577231502255911,0.6643498724013182,0.7891714520038705,0.6128028270747007
194,160,245,False,False,0.8884327616744818,0.7242568059640966,0.8579356310499671,0.6645072200055404,0.7895018887328636,0.6129638363596962
195,160,245,False,False,0.8887389561674328,0.7235330332846673,0.8583898829091768,0.6645794994586509,0.789939269295605,0.6125200624998255
196,160,245,False,False,0.8887628501830357,0.7234991034146759,0.8586110706792782,0.6642730452748214,0.7901829249236461,0.612296421127342
197,160,245,False,False,0.8890001765281937,0.7235928186226703,0.8588689266877917,0.6647373460497219,0.7903806421864189,0.6121660294466247
198,160,245,False,False,0.8893107153674848,0.7233024007818761,0.8592594259386788,0.663188421321673,0.7906403471450603,0.6118417617680397
199,160,245,False,False,0.889504324042971,0.7229595819197211,0.8595951729734496,0.663820549229783,0.7907393421867408,0.6117251784616833
200,160,245,False,False,0.8897161630946006,0.7234436947563844,0.8598276647747666,0.6632946411481214,0.790866217036836,0.611596850034548
201,160,245,False,False,0.88965231128517,0.7232437534843545,0.8599061766051063,0.663577936076484,0.7910751042212784,0.6117345444806745
202,160,245,False,False,0.8901129759339633,0.7237682215985363,0.8604276890715996,0.6644740316615704,0.7911225460849434,0.6120852242177091
203,160,245,False,False,0.8902367379416444,0.7240520755163865,0.8606663707217196,0.6641206359668377,0.7913023400977872,0.6123390065536632
204,160,245,False,False,0.8904591250046012,0.7238886931173185,0.8608582889098852,0.6639955901399102,0.7916250131331712,0.6124646975925969
205,160,245,False,False,0.8906921441512097,0.7242765998911184,0.8610884056819241,0.6635096229625064,0.7916820982653957,0.612658495847618
206,160,245,False,False,0.8910330573386842,0.7238606558467379,0.8613999159562002,0.6633292051776162,0.7917909880953393,0.6121662540156413
207,160,245,False,False,0.8912248319362587,0.7238177756393724,0.8615441614538323,0.663962286247731,0.7921194572698333,0.6122802493872938
208,160,245,False,False,0.8915237753160552,0.7237113633658582,0.8617760109625766,0.6638759317704783,0.792241908513628,0.612442167519521
209,160,245,False,False,0.8917390084772084,0.72331816445994,0.8619602240404307,0.6633761054336521,0.7923887588263111,0.612377705746882
210,160,245,False,False,0.8919982099807016,0.7223627397250632,0.8623521586713427,0.6629452182763343,0.7926823821992082,0.6118910334403379
211,160,245,False,False,0.8922106467499193,0.7227638060058645,0.862469369658284,0.6627979586065004,0.7928683239997658,0.6119129882262231
212,160,245,False,False,0.8926126984944438,0.7227995172345089,0.8630435020767091,0.6629280696165328,0.7930053051642568,0.6117794883546395
213,160,245,False,False,0.8926865217276313,0.7232816483916082,0.8631179532513963,0.6628526638236572,0.7932250723182809,0.611979244633327
214,160,245,False,False,0.892853893200863,0.7223065002849747,0.8634753009428809,0.6625890518102064,0.7933925787900085,0.6115420003667537
215,160,245,False,False,0.8931656389723428,0.7225154703697437,0.8637302722155045,0.662061380768169,0.7933978700171384,0.6116193155488985
216,160,245,False,False,0.893233272940249,0.7223168957443185,0.8638451640136184,0.6619486635675895,0.7934618150689858,0.6114481902623677
217,160,245,False,False,0.8935094464118997,0.7223262411840874,0.8642014169591669,0.6618430976811143,0.7937196497109058,0.6111002574306253
218,160,245,False,False,0.8939361109273544,0.7223292932336932,0.8643672974053429,0.661639529707328,0.793969811755238,0.6111959383047959
