iteration,best_iteration,stopped_iteration,is_best_iteration,is_stopped_iteration,train_ndcg@50,valid_ndcg@50,train_ndcg@100,valid_ndcg@100,train_ndcg@200,valid_ndcg@200
42,5,202,False,False,0.7737251554180132,0.6716707008815845,0.7450656485642277,0.64212129091039,0.6958739653935859,0.6099815773638522
43,5,202,False,False,0.7750449752356557,0.6689349663433383,0.7460559252072395,0.6413422302279211,0.6962843685889096,0.6090155268604425
44,5,202,False,False,0.7757965598262183,0.6681225691729042,0.7470790118158196,0.6413730475827375,0.6966655978311596,0.6095930393332638
45,5,202,False,False,0.776210447359026,0.6671120670717139,0.7472524931663956,0.64208224307327,0.6971923025961817,0.6089756497282751
46,5,202,False,False,0.776599563027294,0.6657802097344587,0.7478888394580968,0.6418748621366576,0.6975808667983735,0.6082446809447457
47,5,202,False,False,0.7771653264667392,0.6717007020663182,0.7485149868669334,0.6447137262800463,0.6982750436596729,0.6091107267212987
48,5,202,False,False,0.7777512905344488,0.6717114191864961,0.7490626591400044,0.6440342968377623,0.6985548947215701,0.6082440701422357
49,5,202,False,False,0.7781408974900597,0.6720340770194225,0.7495693789880826,0.6449468977588013,0.6992417441838068,0.6091039752909544
50,5,202,False,False,0.7796424569170012,0.6724813849727261,0.750416063291214,0.6454698209889439,0.6995808937512399,0.6097518998170613
51,5,202,False,False,0.7803948849791514,0.672766123665296,0.7512169185602711,0.6451440724541365,0.7000845272830017,0.6095880018970028
52,5,202,False,False,0.7818502645663711,0.6772996772574242,0.7522259360565416,0.6471155079987043,0.7009382847175966,0.6108296288690821
53,5,202,False,False,0.7832946031355775,0.676312700420555,0.7531953615125073,0.6478442852787679,0.7013354977860937,0.6098933257615398
54,5,202,False,False,0.783959622053119,0.6761458347744296,0.7537890167661766,0.6480432870543179,0.7016907194560759,0.6102349684321909
55,5,202,False,False,0.7845997151937953,0.6760089470271899,0.7543608745496336,0.6486266573254935,0.7019846077956481,0.6103447159756759
56,5,202,False,False,0.785258040612557,0.6756239271586914,0.7547343198819377,0.6484535237789504,0.7025212909683562,0.6109665834248441
57,5,202,False,False,0.7859066367669372,0.6789485435842275,0.7547602266913217,0.6500246069471598,0.7030721211252993,0.6115557947033915
58,5,202,False,False,0.786858224713942,0.6813687619605844,0.7556835232062635,0.6512422286621814,0.703416483121423,0.6127055689249564
59,5,202,False,False,0.7872807334804601,0.6807716142664161,0.7562824945078314,0.6510562802812415,0.7037919098163731,0.61311272778382
60,5,202,False,False,0.7880688698191937,0.6812856331042559,0.7564332140015236,0.6516463856522695,0.7040894751862642,0.6133887936174206
61,5,202,False,False,0.7895292700878842,0.6857935995029439,0.7568542856553132,0.6534387321387365,0.7046592837168633,0.6148487552902514
62,5,202,False,False,0.7907822459568635,0.688103878343277,0.7578309433449212,0.654644288915568,0.7048384268570684,0.6149884439518919
63,5,202,False,False,0.7917476617639577,0.6892323887682271,0.7586332862344383,0.6565102293180098,0.7057427306429752,0.6164487982948603
64,5,202,False,False,0.7924305892120529,0.6928888549121649,0.759510032479723,0.6585351855772327,0.7064755317462981,0.6180026046213418
65,5,202,False,False,0.7938469859481296,0.697903989853141,0.7603341515799454,0.6614296045618722,0.707103046903605,0.6200437748441896
66,5,202,False,False,0.794926788782501,0.6979670045626651,0.7611239540000576,0.6617062635775585,0.7074301786154379,0.6197422669225954
67,5,202,False,False,0.7954686777247904,0.6976199305456476,0.7622460458524973,0.6615818469142822,0.707993306799233,0.6198021394643334
68,5,202,False,False,0.7968515644293878,0.6996727647999336,0.7631245410405684,0.6619609735813844,0.708375117601317,0.6199682854800952
69,5,202,False,False,0.7974130461608359,0.6992192806490246,0.7638477146778097,0.6621248345673297,0.7089222331380163,0.6201843487469788
70,5,202,False,False,0.7982344190266479,0.7001884001813992,0.7647018585905926,0.6627242602494375,0.7094704561537557,0.6206567222294745
71,5,202,False,False,0.7990774570864889,0.7018396616527535,0.7656621421134144,0.6627733659471114,0.7102550272261147,0.6202129471706971
72,5,202,False,False,0.8000773890462256,0.7055163861408106,0.7669051997775533,0.6647612822614997,0.7110240298884589,0.6198070699466296
73,5,202,False,False,0.8005317050339609,0.7069480876404435,0.7678014168000076,0.6646142374122271,0.7117445606464663,0.6198105121264238
74,5,202,False,False,0.8012841718516587,0.7061426462559285,0.7682662337337229,0.6646686070170457,0.7124441983383667,0.6200716249287043
75,5,202,False,False,0.8019346003667024,0.7089359834944174,0.7689792841353217,0.6666674571490524,0.7131046816557841,0.6224874984350799
76,5,202,False,False,0.8025496612445885,0.7094633897238559,0.7697380977182277,0.6672945765133854,0.7135272684256007,0.62262092514046
77,5,202,False,False,0.8031027959632498,0.710311165184936,0.770399992531744,0.6670715841217566,0.7142296680742711,0.6223559462921398
78,5,202,False,False,0.8043918658748336,0.7105283516251432,0.771649309392087,0.6671086822784815,0.7151224584152445,0.6215280786558928
79,5,202,False,False,0.804734519979825,0.7107373806076446,0.77218886937591,0.6674066008493147,0.7159461924402628,0.6221967061759406
80,5,202,False,False,0.805857297657623,0.7114261300190967,0.7734942380109091,0.6671239175150859,0.7168350732829629,0.6214435461797545
81,5,202,False,False,0.8066964497658747,0.7128376186588146,0.7744675021870564,0.6679085368185316,0.7176609602951043,0.6214345725974145
82,5,202,False,False,0.8070148946344257,0.7129877623030292,0.7749503460204974,0.668477791166487,0.7184340022222573,0.6214866440482377
83,5,202,False,False,0.808058589067449,0.714313560294966,0.7760437240738016,0.6683314258133517,0.7192409264101016,0.6208257244881842
84,5,202,False,False,0.8086179609315716,0.7154476480278095,0.7770516556782741,0.6684606734896646,0.7198524933498898,0.6209386552920738
85,5,202,False,False,0.8088809515631039,0.7178110226206867,0.7777183224908826,0.6687438336220438,0.7203708045311997,0.621104709638765
86,5,202,False,False,0.8094301023579845,0.717739037101643,0.7785440492207459,0.6681674602216083,0.7209736057861783,0.6212582666423895
87,5,202,False,False,0.8104017553315077,0.7179379327023382,0.7793445723608501,0.6672727072589923,0.7213571760819352,0.6212879727953506
88,5,202,False,False,0.8107870075169056,0.7168852601343447,0.7798918694053675,0.6672896181003383,0.722192773046316,0.6210760386585165
89,5,202,False,False,0.8113249926627597,0.7179416755913669,0.780525658937667,0.6678677561024275,0.7226357928557325,0.6213539917974821
90,5,202,False,False,0.8117327510526955,0.7187212463016418,0.7810682749355861,0.6688819071914363,0.7233646971290594,0.622222889322439
91,5,202,False,False,0.8121966527753671,0.7185510989907786,0.7815908617944614,0.6691773994279052,0.7236260160822516,0.6220406613070382
92,5,202,False,False,0.8124266922459792,0.7198567627927425,0.7821338472247513,0.6692798527864781,0.7242777865079583,0.6223747316941385
93,5,202,False,False,0.8133572697651307,0.7189472918085551,0.7828576946974026,0.6692114144510709,0.7249846023787342,0.6220381660158767
94,5,202,False,False,0.813859549213446,0.7210168096477677,0.7836786629898886,0.670919697589791,0.7259530743015686,0.6236707117549811
95,5,202,False,False,0.8141251950069871,0.720143818341598,0.7839778008482114,0.6711915690899357,0.7267009609462269,0.6241717699331227
96,5,202,False,False,0.8148388320186412,0.7199661481145864,0.7845024216743718,0.6714102075727956,0.7272166556627991,0.6241782227123996
97,5,202,False,False,0.8150358646313385,0.7198327578988517,0.7851166549987777,0.6711823826523613,0.7277559783417723,0.6240050583534001
98,5,202,False,False,0.8154846130651723,0.7195010568633459,0.7853865325445699,0.6709997268990843,0.7282474873304065,0.6235781744758803
99,5,202,False,False,0.815481461053328,0.7193683078141414,0.785824036065336,0.6706141651916526,0.7287662784819898,0.6236641430338707
100,5,202,False,False,0.8162547547846418,0.719927627913647,0.7867734399325805,0.6709045003388981,0.7292115888152767,0.6234877566765158
101,5,202,False,False,0.8166083479468138,0.7193934977434677,0.78691328214395,0.6712090301678832,0.7296063857921576,0.6235107932071614
102,5,202,False,False,0.8165291549789748,0.7192897549469953,0.7868665609464953,0.6709537770518318,0.7300002599168622,0.6234569949478497
103,5,202,False,False,0.8171239306810106,0.7191296251583398,0.7878407341429045,0.6711955211546939,0.7306172980156445,0.6232836703373683
104,5,202,False,False,0.8178017703379863,0.7194079543944836,0.7883869902710438,0.6715254092760125,0.7309827162923731,0.6235304887791631
105,5,202,False,False,0.8183204368196311,0.7192526543987084,0.7886941930325813,0.6713184736866225,0.7311062829775817,0.6235585290921131
106,5,202,False,False,0.8186670566227274,0.7188530682804642,0.7891214319690096,0.6712073341055929,0.7316744337422754,0.6234024511003093
107,5,202,False,False,0.819128008461827,0.7191320236175378,0.7895152885834229,0.6715085456668181,0.732422297221374,0.6232878356997364
108,5,202,False,False,0.8195190373820468,0.719519115341108,0.7901265414113988,0.6713827672486881,0.7331225581468728,0.6237266539817197
109,5,202,False,False,0.8202450047613993,0.7197161509439673,0.7907899389739667,0.6712412997723648,0.7334980421644274,0.6241099565695165
110,5,202,False,False,0.8208337355961396,0.7203225356463051,0.7911357604204289,0.6710203848333849,0.7338418139798967,0.6249743577581139
111,5,202,False,False,0.8211953289162535,0.7216114510005869,0.7918738254186842,0.6705702654023816,0.7342097371437255,0.6253418846667737
112,5,202,False,False,0.8216890448412586,0.723288736052975,0.7925536383951917,0.6722045041417278,0.734905519625712,0.62696317921424
113,5,202,False,False,0.8218824646116353,0.7236399931842913,0.7927820511759736,0.6721871615657614,0.735103581783597,0.6268724605879754
114,5,202,False,False,0.8222723447596918,0.7234335963780761,0.7932816521888014,0.6717388325395027,0.7357116699410354,0.6265708629997072
115,5,202,False,False,0.8230232322540034,0.7236101662212296,0.7944338128067652,0.6724155061086269,0.7361788091715405,0.6264225456687528
116,5,202,False,False,0.8233037843436237,0.7229563572013662,0.7950065164688527,0.6717431095086688,0.736830854073025,0.6258118091195602
117,5,202,False,False,0.8240129093061209,0.7224329515062727,0.7956903900398717,0.6717423980269184,0.7373321178032802,0.625309061651502
118,5,202,False,False,0.8249320006196454,0.7224394925168717,0.79624194007072,0.6724955977962482,0.738075762566259,0.626367933921159
119,5,202,False,False,0.8252516734524264,0.7225150187154875,0.7968077951575953,0.67262671902622,0.7385728076749455,0.6261441694183435
120,5,202,False,False,0.8257772446845466,0.7223574601648014,0.7974598770937915,0.6724523022093128,0.738923653353748,0.6263296564819003
121,5,202,False,False,0.8260649035903485,0.7222357533984977,0.7979408554382459,0.6725076959967803,0.7393958699258952,0.6262215753271848
122,5,202,False,False,0.8268417832715156,0.7232402566751139,0.7985702984904761,0.6725385771647636,0.7396568845520107,0.6261487249347691
123,5,202,False,False,0.8274137256214387,0.7231750491632033,0.7991137895491321,0.6729474767954701,0.7399864769992306,0.6266706375285741
124,5,202,False,False,0.8278716709533093,0.7236403606125703,0.7992879902277249,0.6731073295242437,0.7406473821764035,0.6263280784811379
125,5,202,False,False,0.8287198675848396,0.723335893190021,0.8001544452925214,0.6733492447277731,0.7411239424468,0.6271095147332869
126,5,202,False,False,0.8291503209205228,0.7236012754242842,0.8006739358030828,0.6734309814322554,0.7416907365356561,0.6273426220562658
127,5,202,False,False,0.8300983683422645,0.7242085933217197,0.8014715603884814,0.6733119814450129,0.7421626387932072,0.6274857235746648
128,5,202,False,False,0.8309718932274287,0.7248499679370413,0.8018964828565163,0.6733123525686324,0.7425209513290262,0.6272842333148694
129,5,202,False,False,0.8312713201060228,0.7249609066529854,0.802644855692753,0.6725564542780668,0.7430296465857649,0.6268026299678721
130,5,202,False,False,0.8319359765567312,0.7251241392754146,0.8033381379556471,0.6721119958631122,0.7434972951348475,0.6269476525738076
131,5,202,False,False,0.8323113892418476,0.7249394125406252,0.8037452029242828,0.6719789662466372,0.7438508882269148,0.6268649722298426
132,5,202,False,False,0.8329500388235117,0.7247458361733156,0.8042347196344621,0.6716033555052576,0.7442762246713676,0.6268457849251037
133,5,202,False,False,0.8332566576730417,0.7248925713787385,0.8048782037875302,0.6721661906307371,0.7445974628348834,0.627511297540014
134,5,202,False,False,0.8335938942644371,0.7247339896348962,0.8053974742342039,0.6721129276622309,0.7449013742502276,0.6270885433844101
135,5,202,False,False,0.8338180348921859,0.7252214488623466,0.8059321034098803,0.6724476239793918,0.7453431722267782,0.6272273068394579
136,5,202,False,False,0.8339459018251546,0.7247400528120623,0.8062044752104907,0.6727361101467149,0.745480088654883,0.6273736495834321
137,5,202,False,False,0.8341474426671383,0.7251288356451149,0.8067531982028819,0.6722341609143582,0.7461707156200207,0.6277505166414349
138,5,202,False,False,0.8348067535889381,0.7249143709197442,0.8072856232364106,0.6717749813387129,0.746732473656244,0.6278535164609809
139,5,202,False,False,0.8353376900512075,0.7246366694918154,0.8076790889416069,0.6713394307642884,0.746761543668092,0.6280369372809553
140,5,202,False,False,0.8357136013574823,0.7246214068625939,0.8081182369527161,0.6709448611374651,0.7472546566837731,0.628163608970984
141,5,202,False,False,0.835890745292313,0.7242549673712048,0.8083807313204695,0.671565681846769,0.7473915035997821,0.6280423224661168
142,5,202,False,False,0.8362446838657875,0.7245714964752992,0.8085951833971002,0.671317526496214,0.7475098007211266,0.6279878499245133
143,5,202,False,False,0.836379111552709,0.7247685636302401,0.8090761819111791,0.6712919355978384,0.7478784035081008,0.6281685608561494
144,5,202,False,False,0.8369409356706743,0.7242589412961811,0.8096064173794177,0.6715282397540875,0.748297605186556,0.6280737961187526
145,5,202,False,False,0.8372748143656451,0.7243095430806636,0.8098717764990325,0.670752071317585,0.7485337944008758,0.627918824375055
146,5,202,False,False,0.8374829391827219,0.7235382252286158,0.8101164759244496,0.6712693892364285,0.7487396475086471,0.6278525905115584
147,5,202,False,False,0.8382239349750461,0.7245791223280973,0.8109557424386207,0.6708338998309668,0.7491066962391151,0.6276811411113213
148,5,202,False,False,0.8386910946020564,0.7246951106885958,0.8114572958791705,0.6707790150838874,0.7495140766421393,0.6281460126641796
149,5,202,False,False,0.8391979958154024,0.7247014695838623,0.8118720420885323,0.670811242030638,0.7498587075268321,0.6277765527056997
150,5,202,False,False,0.8393985804996157,0.7251026958114049,0.8122792979261027,0.6710764458949302,0.7501160351420837,0.6281310625831499
151,5,202,False,False,0.8397501628405658,0.7250066963554719,0.8124617046071451,0.6712796441157652,0.7503133993916912,0.6281726220176783
152,5,202,False,False,0.8405532058462335,0.7241041462159952,0.8130672695522602,0.6707872550652513,0.7507439645312587,0.6282106208109962
153,5,202,False,False,0.8407858647470937,0.7250202333280867,0.8133107044220185,0.6709378371826501,0.751021027966571,0.6283736652540167
154,5,202,False,False,0.8414898864243434,0.7245109105049594,0.8139037288866652,0.6706927428747274,0.7515113122866091,0.6281035999144419
155,5,202,False,False,0.841841288364095,0.7246132230830793,0.8141193695424765,0.6709276405509332,0.7518061321696947,0.6285095130746212
156,5,202,False,False,0.8420662978361227,0.7254995102336483,0.8146098147864024,0.6707359565744332,0.7520237665126241,0.6286269807158891
157,5,202,False,False,0.8422208437157661,0.7244638435207357,0.8152387434328381,0.6703330993351632,0.7523269124404346,0.6283087466435459
158,5,202,False,False,0.8426863922005302,0.7244371345045484,0.8155006128994198,0.6705748034390423,0.7527101640196738,0.6282359044306268
159,5,202,False,False,0.8428215831490702,0.7245007504839315,0.8155018965297878,0.6706829111050395,0.7529279426432376,0.6287491246319844
160,5,202,False,False,0.8436120415805453,0.7247193083333232,0.8159789650373543,0.6700885539674609,0.7534420220498743,0.6283207563982967
161,5,202,False,False,0.8437039010890728,0.7245014815521514,0.8162544759316638,0.670592383524394,0.7535250019013563,0.6281360351467405
162,5,202,False,False,0.8439945442288456,0.7257923829685786,0.8167009570159613,0.6711294739289372,0.753845364171664,0.6281289009045493
163,5,202,False,False,0.8446125195316159,0.7251692299644685,0.8170023198270766,0.6704421274920788,0.7541898312535537,0.6282479566444005
164,5,202,False,False,0.8453384626486613,0.725682021357943,0.8178077975363609,0.6693591825355825,0.7545322676850584,0.628691177870968
165,5,202,False,False,0.8461368289538798,0.7249613836240484,0.8181579438263121,0.6693892601313884,0.7550053835235038,0.6289150470676796
166,5,202,False,False,0.8463895994983489,0.7246248322413952,0.8185677174672283,0.6689106594708966,0.755306330724261,0.6286671415800944
167,5,202,False,False,0.8469038932247067,0.7247850221167894,0.8189524727338011,0.6686104356500034,0.7555245461183419,0.6290092403755019
168,5,202,False,False,0.8473102501599579,0.7255548184933664,0.8192468246468833,0.6681366972115103,0.7558909832243466,0.6291013077105657
169,5,202,False,False,0.847528446213594,0.7254607035861931,0.8195473961347404,0.6686869622783509,0.7561450229149546,0.6294099176218415
170,5,202,False,False,0.8482990774111933,0.7248006363831185,0.8200216491136044,0.6681389768908192,0.7564186798016258,0.629715408356508
171,5,202,False,False,0.8485927055904233,0.7242831846410676,0.8203883999357927,0.6680132513260933,0.7569593008423897,0.629591806267097
172,5,202,False,False,0.8489553458496816,0.7243430641739697,0.8207159431824341,0.6683151334568452,0.7571045577503017,0.6302991689980827
173,5,202,False,False,0.8495464170467678,0.7239179267740595,0.8211564013255319,0.668317722229197,0.757514257079671,0.6298899885535303
174,5,202,False,False,0.8505826432550851,0.7237647802962396,0.8216809769864363,0.6671252466970184,0.7579627170767785,0.6293303734545633
175,5,202,False,False,0.8505513256758606,0.7240470740035515,0.8216691400732606,0.6671066618017443,0.7581725043143496,0.629347427549763
176,5,202,False,False,0.8507384835924245,0.7234674909047083,0.8220481637766537,0.667383145200538,0.7585123844005234,0.6294047940003633
177,5,202,False,False,0.8510613370415578,0.7247643679105902,0.8227063469487226,0.6683759631078074,0.7588897685460386,0.6304600910893683
178,5,202,False,False,0.8516312341592911,0.7241528961090286,0.8231619025260226,0.667796171918964,0.7591340274777585,0.6304545697626475
179,5,202,False,False,0.8522586447464291,0.7237840521323684,0.8237819594566701,0.6673682157405046,0.7596338632721924,0.6303267118885584
180,5,202,False,False,0.8524688674248682,0.7231597250785781,0.8236977424639021,0.6669056366834235,0.7599673283953042,0.6303999467736063
181,5,202,False,False,0.8525365609810088,0.723277120797302,0.824001802519378,0.6673160112385493,0.7602948788680098,0.6303717781717412
182,5,202,False,False,0.8527108286717188,0.7236430538496362,0.8243141717500295,0.6666387907330052,0.760509143512605,0.6300848033158907
183,5,202,False,False,0.8534634699150822,0.7231664446683113,0.8248730675269185,0.6666124160697282,0.7608321650729213,0.630154233212164
184,5,202,False,False,0.8543647059659328,0.7236912060138666,0.8255891571657246,0.6672090275952836,0.7613320400997646,0.6305463364794758
185,5,202,False,False,0.8545354642217696,0.7230576704764172,0.8257321512361645,0.6665025618588918,0.7618503373847316,0.6303876398671963
186,5,202,False,False,0.854993304682821,0.7225361261019264,0.8262431520972281,0.666949626346354,0.7621805907661424,0.6307648323105085
187,5,202,False,False,0.8557433428838047,0.7215699773539561,0.8265818256665413,0.6660567395982626,0.7623595903025171,0.6304190626147247
188,5,202,False,False,0.8561115041036357,0.7217343331274161,0.8266728755120754,0.6661590873950249,0.7626237043234227,0.6307687214539743
189,5,202,False,False,0.8566387157531902,0.7202348916076441,0.8270731041468283,0.6646112523028893,0.7629458049236347,0.6301073541796892
190,5,202,False,False,0.8565419179044901,0.7201834893711134,0.8270839870071112,0.6644892280723842,0.763142590652279,0.6303646651152292
191,5,202,False,False,0.8571886665865719,0.7185905240387889,0.827676629905037,0.6643667186229539,0.7635122645638219,0.630077001957521
192,5,202,False,False,0.8574824104193074,0.7194296862255082,0.8280818218071475,0.6642431384215545,0.7637612120236208,0.630433858449511
193,5,202,False,False,0.8576689293931702,0.7193807611734281,0.8282095279358026,0.6642214678579998,0.7639050289125698,0.630427219514208
194,5,202,False,False,0.8578930844079179,0.7190706240619451,0.8287486522547667,0.6645008609002673,0.7641903186927863,0.630143774982108
195,5,202,False,False,0.8580976860817131,0.7187336228287007,0.829004478887153,0.6644336032872568,0.7646484294809169,0.6303790889163482
196,5,202,False,False,0.8584616656407298,0.7181721475841272,0.8294460600953719,0.6642507658292194,0.7648396068310467,0.6300548868539781
197,5,202,False,False,0.8590002149772256,0.7177641957549629,0.8300251664091186,0.66412263623913,0.7651033712403593,0.6304361531213517
198,5,202,False,False,0.8593804297086386,0.7176781463006923,0.8303235686143832,0.6634040391031237,0.7654041163015503,0.6302866112364157
199,5,202,False,False,0.8596256953933054,0.7176715585723665,0.8306136104291074,0.6630378540857343,0.7656167984968381,0.6306278262253772
200,5,202,False,False,0.8600848985542365,0.7179813181943547,0.8308396357066699,0.6639067373642041,0.7657086194476087,0.6311134983890484
201,5,202,False,False,0.8607456727562951,0.7173081915913082,0.831269119077055,0.6638837823077716,0.7660756553495451,0.631309277605215
202,5,202,False,True,0.8611004622525978,0.7174161743413463,0.8314113981800326,0.6643173454329625,0.7662520277327567,0.6315454163977516
