date,close,sp500_return_date,sp500_return,mean_return_5,mean_return_10,mean_return_20,mean_return_100,mean_return_500
1990-02-08,332.9599914550781,1991-02-07,0.0707592448439031,0.0153465392068028,0.0165142528712749,0.0260370559990406,0.0207760334014892,0.0205802395939826
1990-02-09,333.6199951171875,1991-02-08,0.0771237077001041,0.0435427390038967,0.0184694863855838,0.0159364100545644,0.0048696352168917,0.0228218752890825
1990-02-12,330.0799865722656,1991-02-11,0.1166383954380434,-0.0296361744403839,-0.0299624446779489,0.0311209503561258,0.0212611388415098,0.0466939620673656
1990-02-13,331.0199890136719,1991-02-12,0.1041629271062056,0.0925617814064025,0.0190066713839769,0.0539662763476371,0.0164770111441612,0.0546129383146762
1990-02-14,332.010009765625,1991-02-13,0.1114724802248379,0.1086835265159607,0.0427379868924617,0.0159888956695795,0.0275899711996316,0.052199050784111
1990-02-15,334.8900146484375,1991-02-14,0.0875809528183628,0.1371682435274124,0.041271224617958,0.0073519102297723,0.0273501221090555,0.0477539338171482
1990-02-16,332.7200012207031,1991-02-15,0.1092209551712077,0.0584855899214744,0.1636208593845367,0.1035457402467727,0.0418609827756881,0.0599504560232162
1990-02-20,327.989990234375,1991-02-19,0.1262234386618899,0.0585846714675426,0.032352041453123,0.0678321197628974,0.0423251092433929,0.0682642385363578
1990-02-21,327.6700134277344,1991-02-20,0.1143528540458491,0.010989393107593,0.009867931716144,0.0669968277215957,0.029101125895977,0.0638437941670417
1990-02-22,325.70001220703125,1991-02-21,0.1205710394284846,0.0967346578836441,0.0654933080077171,0.0903713256120681,0.0355706736445426,0.0578762665390968
1990-02-23,324.1499938964844,1991-02-22,0.1280271503360039,-0.0105224382132291,0.0506219640374183,0.0784475058317184,0.0398919209837913,0.0661640986800193
1990-02-26,328.6700134277344,1991-02-25,0.1174125863671937,0.0356982126832008,0.0423549562692642,0.0816743075847625,0.0357203520834445,0.0793357565999031
1990-02-27,330.260009765625,1991-02-26,0.0985586714421418,-0.0129758417606353,0.0126128671690821,0.0593424811959266,0.0332267992198467,0.0677564889192581
1990-02-28,331.8900146484375,1991-02-27,0.1080176383851514,0.1015915870666503,0.0751360803842544,0.0754918530583381,0.0413039028644561,0.059378232806921
1990-03-01,332.739990234375,1991-02-28,0.1031737034844006,0.0490603782236576,0.0548316836357116,0.0626705214381218,0.0532240532338619,0.0671030208468437
1990-03-02,335.5400085449219,1991-03-01,0.1041008278781898,0.0312141831964254,0.1329420357942581,0.1263899058103561,0.0465263947844505,0.0656189247965812
1990-03-05,333.739990234375,1991-03-04,0.1066398914702937,0.1389781385660171,0.12748683989048,0.1355509907007217,0.0680220797657966,0.0732957124710083
1990-03-06,337.92999267578125,1991-03-05,0.1147871138568572,0.1781923621892929,0.1512980461120605,0.1029385179281234,0.0694542303681373,0.0818991139531135
1990-03-07,336.95001220703125,1991-03-06,0.1163970909625766,0.205411821603775,0.1291463375091552,0.0900916904211044,0.0785132572054863,0.0880797058343887
1990-03-08,340.2699890136719,1991-03-07,0.1047403996801066,0.2664629817008972,0.15985968708992,0.1024065613746643,0.0762504786252975,0.0894712731242179
1990-03-09,337.92999267578125,1991-03-08,0.1095493751179641,0.2664938569068908,0.139981210231781,0.0794666409492492,0.0767553299665451,0.085867203772068
1990-03-12,338.6700134277344,1991-03-11,0.1012489345610769,0.3354527354240417,0.1646525859832763,0.0920993909239769,0.0771315693855285,0.0828754752874374
1990-03-13,336.0,1991-03-12,0.1012797582717168,0.2464071810245514,0.1366114616394043,0.1098074689507484,0.0765680968761444,0.0818545445799827
1990-03-14,336.8699951171875,1991-03-13,0.1119126450959711,0.3184974193572998,0.1470541954040527,0.089119903743267,0.0755760446190834,0.0853299275040626
1990-03-15,338.07000732421875,1991-03-14,0.1048007569680764,0.2580699920654297,0.1981453448534011,0.0956441760063171,0.0815544128417968,0.0868820771574974
1990-03-16,341.9100036621094,1991-03-15,0.0926559396813928,0.2525605857372284,0.1795312464237213,0.0988519042730331,0.0804108306765556,0.0743633359670639
1990-03-19,343.5299987792969,1991-03-18,0.0831950242302623,0.2522592544555664,0.1488345861434936,0.0937092080712318,0.0914194956421852,0.0728757381439209
1990-03-20,341.57000732421875,1991-03-19,0.0732499589459647,0.2526432871818542,0.1801128834486007,0.1358533054590225,0.072901964187622,0.0687417909502983
1990-03-21,339.739990234375,1991-03-20,0.0829458527208379,0.1937713474035263,0.1082923784852027,0.1078081876039505,0.0750662237405777,0.0786681249737739
1990-03-22,335.69000244140625,1991-03-21,0.0920193747392019,-0.0306885242462158,0.0031030285172164,0.0606373772025108,0.076576754450798,0.0832753106951713
1990-03-23,337.2200012207031,1991-03-22,0.0897337336340868,0.0938735753297805,0.0919723659753799,0.1460109800100326,0.0522544756531715,0.0892762616276741
1990-03-26,337.6300048828125,1991-03-25,0.0953706164256027,0.4085277915000915,0.2451139241456985,0.1810663193464279,0.0615406893193721,0.0872135460376739
1990-03-27,341.5,1991-03-26,0.1019033317510067,0.1115128844976425,0.1022273749113082,0.094523437321186,0.0597645789384841,0.0950590670108795
1990-03-28,342.0,1991-03-27,0.0975146377295779,0.2028867453336715,0.1523418575525283,0.1416307836771011,0.0861807540059089,0.0924823433160781
1990-03-29,340.7900085449219,1991-03-28,0.1010299357741961,0.2938160300254822,0.1971916705369949,0.1317811459302902,0.1003497987985611,0.1041383519768714
1990-03-30,339.94000244140625,1991-04-01,0.0922515300533597,-0.0072580189444124,0.1336379051208496,0.1068945378065109,0.1007038578391075,0.0980627983808517
1990-04-02,338.70001220703125,1991-04-02,0.120460544205796,0.0423696152865886,0.0709480866789817,0.1079837456345558,0.1035237088799476,0.1160240769386291
1990-04-03,343.6400146484375,1991-04-03,0.1027237407991692,0.3246866762638092,0.2068377435207367,0.1432293802499771,0.1128022447228431,0.1188025027513504
1990-04-04,341.0899963378906,1991-04-04,0.1134011348648995,0.2192383557558059,0.2332533597946167,0.1059391275048255,0.1074314713478088,0.12496118247509
1990-04-05,340.7300109863281,1991-04-05,0.1016346469305398,0.1634517014026641,0.1442518383264541,0.1014265865087509,0.1254601329565048,0.1227762028574943
1990-04-06,340.0799865722656,1991-04-08,0.1134439502856357,0.1040464788675308,0.0609349012374877,0.1186804547905922,0.1370202898979187,0.1257212162017822
1990-04-09,341.3699951171875,1991-04-09,0.0942965196175367,0.15755096077919,0.0840421989560127,0.0863042622804641,0.1602873802185058,0.1201346069574356
1990-04-10,342.07000732421875,1991-04-10,0.0908585549940004,0.1240464821457862,0.0838134288787841,0.1264473497867584,0.1547326892614364,0.1223574802279472
1990-04-11,341.9200134277344,1991-04-11,0.1044396059098351,0.1230681762099266,0.0773326903581619,0.0533917360007762,0.1639432311058044,0.1360923498868942
1990-04-12,344.3399963378906,1991-04-12,0.1047220710405338,0.145181119441986,0.093201532959938,0.080689363181591,0.1715450137853622,0.1280347853899002
1990-04-16,344.739990234375,1991-04-15,0.1057318942959022,0.194188192486763,0.0687747970223426,0.1237814873456955,0.1504561454057693,0.1284089386463165
1990-04-17,344.67999267578125,1991-04-16,0.1245793296792749,0.1979802399873733,0.1686793118715286,0.1655141860246658,0.1688950955867767,0.1485993266105651
1990-04-18,340.7200012207031,1991-04-17,0.1459556551073011,0.1685014367103576,0.2360897064208984,0.1779699027538299,0.1571535319089889,0.1682450622320175
1990-04-19,338.0899963378906,1991-04-18,0.1489839855150496,0.1347156316041946,0.1862193346023559,0.1890806257724762,0.1612557172775268,0.1618907004594802
1990-04-20,335.1199951171875,1991-04-19,0.1464550543236942,0.1225300431251525,0.2050890922546386,0.1856897473335266,0.1670079380273819,0.1734743416309356
1990-04-23,331.04998779296875,1991-04-22,0.1507325970519863,0.1475378572940826,0.1760747879743576,0.1689164191484451,0.1436697542667389,0.1760768145322799
1990-04-24,330.3599853515625,1991-04-23,0.1555879243648821,0.1578338593244552,0.1620481014251709,0.2296803295612335,0.160295695066452,0.1769609749317169
1990-04-25,332.0299987792969,1991-04-24,0.1527874323791109,0.3404918909072876,0.2413640022277832,0.1842053830623626,0.1708675324916839,0.1865228861570358
1990-04-26,332.9200134277344,1991-04-25,0.1391625156302665,0.3640416860580444,0.2371523827314376,0.168556272983551,0.1604240238666534,0.1734004765748977
1990-04-27,329.1099853515625,1991-04-26,0.151651441413406,0.3194347023963928,0.2664117217063904,0.2212820947170257,0.1683878302574157,0.1684540063142776
1990-04-30,330.79998779296875,1991-04-29,0.1295647444097385,0.3780617117881775,0.1954981386661529,0.1681526601314544,0.1579156517982483,0.1601820737123489
1990-05-01,332.25,1991-04-30,0.1296914863442908,0.3126924932003021,0.1537603437900543,0.1553448140621185,0.1597330123186111,0.1542191058397293
1990-05-02,334.4800109863281,1991-05-01,0.1369588497187241,0.2338909208774566,0.2273454368114471,0.1562711000442505,0.154281735420227,0.1497731655836105
1990-05-03,335.57000732421875,1991-05-02,0.133951130042512,0.0143217295408248,0.0383523702621459,0.1164052113890647,0.1506692469120025,0.1626137346029281
1990-05-04,338.3900146484375,1991-05-03,0.1253286778825084,0.0352624654769897,0.1862541735172271,0.1410875171422958,0.1605757176876068,0.1705986261367797
1990-05-07,340.5299987792969,1991-05-06,0.1161424483444752,0.0659545958042144,0.1439534723758697,0.1300530731678009,0.1571764945983886,0.1531543582677841
1990-05-08,342.010009765625,1991-05-07,0.1032425851593972,0.1330189555883407,0.0758279711008071,0.1178852468729019,0.1653292328119278,0.1427618712186813
1990-05-09,342.8599853515625,1991-05-08,0.1039783758303192,0.0553481876850128,0.1497074514627456,0.1201406344771385,0.1333049535751342,0.1404340267181396
1990-05-10,343.82000732421875,1991-05-09,0.1146820773539196,0.0491856411099433,0.0594135224819183,0.1686998009681701,0.130977377295494,0.1522805392742157
1990-05-11,352.0,1991-05-10,0.0674431540749289,0.0669900178909301,0.0911212712526321,0.173049971461296,0.1284002065658569,0.1375223994255066
1990-05-14,354.75,1991-05-13,0.062043720269556,0.0259652398526668,0.0626972466707229,0.1264949887990951,0.1255831867456436,0.1160368025302887
1990-05-15,354.2799987792969,1991-05-14,0.0489443276437764,0.0646050795912742,0.0320501662790775,0.1255311816930771,0.1239647194743156,0.1145011410117149
1990-05-16,354.0,1991-05-15,0.0411582127802792,0.0602037422358989,0.0767190605401992,0.1393821239471435,0.1310288906097412,0.1142681017518043
1990-05-17,354.4700012207031,1991-05-16,0.0499901293753493,0.1496775597333908,0.0727749317884445,0.1204785704612732,0.1216559037566185,0.1068266034126281
1990-05-18,354.6400146484375,1991-05-17,0.0500507536285661,0.1259094774723053,0.0717308148741722,0.0897389203310012,0.112057588994503,0.1112996488809585
1990-05-21,358.0,1991-05-20,0.0398882647466394,0.1350823938846588,0.0871084481477737,0.0919397696852684,0.1224212720990181,0.0976330563426017
1990-05-22,358.42999267578125,1991-05-21,0.0472059084716145,0.1347264647483825,0.080126091837883,0.1196344271302223,0.1263725310564041,0.0966964736580848
1990-05-23,359.2900085449219,1991-05-22,0.0470371941733844,0.1292704939842224,0.0619690418243408,0.1083448082208633,0.1228858157992363,0.0926054194569587
1990-05-24,358.4100036621094,1991-05-23,0.0461761324289689,0.0786984488368034,0.0661282166838646,0.1246078163385391,0.1173682957887649,0.0943515598773956
1990-05-25,354.5799865722656,1991-05-24,0.0646116659983577,0.0108015853911638,0.0328373573720455,0.1193161234259605,0.1335603892803192,0.1019447594881057
1990-05-29,360.6499938964844,1991-05-28,0.0590323274787929,0.0529607534408569,0.0482504665851593,0.0805167183279991,0.1376132816076278,0.102094180881977
1990-05-30,360.8599853515625,1991-05-29,0.0607715570680256,0.1098165288567543,0.1282922476530075,0.0849757716059684,0.152713343501091,0.0920595824718475
1990-05-31,361.2300109863281,1991-05-30,0.0712288007258727,0.1297540217638015,0.0775789991021156,0.1633171141147613,0.1474242657423019,0.1233657374978065
1990-06-01,363.1600036621094,1991-05-31,0.0734386569038876,0.3051768839359283,0.1350238621234893,0.0916849225759506,0.1493729948997497,0.1172335594892501
1990-06-04,367.3999938964844,1991-06-03,0.0562329994701371,0.0990943610668182,0.2182668149471283,0.146235853433609,0.1393229365348816,0.1105447560548782
1990-06-05,366.6400146484375,1991-06-04,0.0575495710858777,0.2329400479793548,0.1977659165859222,0.1328272223472595,0.13400699198246,0.120379164814949
1990-06-06,364.9599914550781,1991-06-05,0.05515674417504,0.3976520895957947,0.1692376136779785,0.1436458826065063,0.1340206265449524,0.122024305164814
1990-06-07,363.1499938964844,1991-06-06,0.0563954600868474,0.0110845025628805,0.2294701784849167,0.2000116854906082,0.1350392401218414,0.1128719076514244
1990-06-08,358.7099914550781,1991-06-07,0.0577625427623416,0.2682361304759979,0.2381711900234222,0.2556682825088501,0.1400735825300216,0.1103788465261459
1990-06-11,361.6300048828125,1991-06-10,0.0468434649024651,0.3336594700813293,0.1750710308551788,0.1549089252948761,0.1348801255226135,0.1156692802906036
1990-06-12,366.25,1991-06-11,0.0404095229842151,0.1628490984439849,0.2741575539112091,0.1718336641788482,0.1278347223997116,0.1087382659316062
1990-06-13,364.8999938964844,1991-06-12,0.0322006034435102,0.3671355843544006,0.2740144431591034,0.1122031211853027,0.1068268492817878,0.0976373180747032
1990-06-14,362.8999938964844,1991-06-13,0.0405897250869886,0.4286224246025085,0.2783921360969543,0.1815557330846786,0.1141932979226112,0.1086722463369369
1990-06-15,362.9100036621094,1991-06-14,0.0534016827512322,0.25075364112854,0.2752340734004974,0.157384380698204,0.1149950250983238,0.1077530458569526
1990-06-18,356.8800048828125,1991-06-17,0.0651479479990326,0.2061388939619064,0.3154842555522918,0.2233998477458953,0.1242494583129882,0.1179292127490043
1990-06-19,358.4700012207031,1991-06-18,0.0561274166559895,0.2839353084564209,0.3032178282737732,0.1995405107736587,0.1202284544706344,0.1028961613774299
1990-06-20,359.1000061035156,1991-06-19,0.0445279586816984,0.4534587264060974,0.2945057153701782,0.1587202250957489,0.1146281212568283,0.1054989397525787
1990-06-21,360.4700012207031,1991-06-20,0.0414736653713325,0.4418448507785797,0.3512369692325592,0.1634077280759811,0.1147459298372268,0.1061049178242683
1990-06-22,355.42999267578125,1991-06-21,0.0627971971531924,0.4546519219875335,0.3477614521980285,0.2001217156648636,0.1189563050866127,0.1130335479974746
1990-06-25,352.3099975585937,1991-06-24,0.0528795805169117,0.3596196174621582,0.3644912242889404,0.1828686892986297,0.1138537377119064,0.0971119403839111
1990-06-26,352.0599975585937,1991-06-25,0.0528034893677369,0.2459271252155304,0.2426060140132904,0.1748467832803726,0.11192587018013,0.0963965281844139
1990-06-27,355.1400146484375,1991-06-26,0.0463197077517085,0.1339440047740936,0.1384344100952148,0.1848479062318802,0.1044435054063797,0.0887033864855766
1990-06-28,357.6300048828125,1991-06-27,0.046892007898406,0.0900423899292945,0.1147286668419838,0.1310732215642929,0.1091701611876487,0.1008575111627578
1990-06-29,358.0199890136719,1991-06-28,0.0367019022726569,0.2458648383617401,0.2152448892593383,0.1428407877683639,0.1071512624621391,0.0832729190587997
1990-07-02,359.5400085449219,1991-07-01,0.0511208890415211,0.1507982462644577,0.2480654716491699,0.1653592884540558,0.1081614419817924,0.0924139991402626
1990-07-03,360.1600036621094,1991-07-02,0.0480619651893201,0.1928994953632354,0.2323707789182663,0.1564557701349258,0.1220618933439254,0.081704281270504
1990-07-05,355.67999267578125,1991-07-03,0.0496232407218169,0.4008161425590515,0.2460540831089019,0.1542098224163055,0.1106019392609596,0.0863816738128662
1990-07-06,358.4200134277344,1991-07-05,0.0436916817081942,0.1729170978069305,0.1449622064828872,0.1461023688316345,0.1163898408412933,0.0840464606881141
1990-07-09,359.5199890136719,1991-07-08,0.051235018888015,0.2049732953310012,0.2418963462114334,0.1302198469638824,0.1157562956213951,0.0811754390597343
1990-07-10,356.489990234375,1991-07-09,0.055036594728195,0.3336804807186126,0.2259178459644317,0.1538220047950744,0.1229516416788101,0.0849295929074287
1990-07-11,361.2300109863281,1991-07-10,0.0401682551469846,0.1466621905565261,0.2140941619873047,0.1306629478931427,0.1235269010066986,0.0955816060304641
1990-07-12,365.4400024414063,1991-07-11,0.0315510034541046,0.1456790715456009,0.2036348134279251,0.1460904628038406,0.1230856627225875,0.0852411314845085
1990-07-13,367.30999755859375,1991-07-12,0.0352291049179571,0.2474511563777923,0.2320340424776077,0.1241815686225891,0.1103275567293167,0.0841549038887023
1990-07-16,368.9500122070313,1991-07-15,0.0364277056423147,0.2803632616996765,0.3100411295890808,0.1902224719524383,0.1328272372484207,0.0897362828254699
1990-07-17,367.5199890136719,1991-07-16,0.0381476380886822,0.3731102347373962,0.2456764727830886,0.1656447798013687,0.1467111706733703,0.0896712765097618
1990-07-18,364.2200012207031,1991-07-17,0.0465652391363347,0.3959575891494751,0.205350786447525,0.1864675730466842,0.1553248614072799,0.0924436748027801
1990-07-19,365.3200073242188,1991-07-18,0.0548833553897705,0.4048017561435699,0.2514943480491638,0.2050574719905853,0.1633780896663665,0.1006112918257713
1990-07-20,361.6099853515625,1991-07-19,0.0625259721386255,0.3862996995449066,0.2933998703956604,0.2331037521362304,0.143372967839241,0.106877326965332
1990-07-23,355.3099975585937,1991-07-22,0.0775942346504681,0.4390127062797546,0.2814481854438782,0.2024616450071334,0.153274118900299,0.1250855922698974
1990-07-24,355.7900085449219,1991-07-23,0.0664155943542439,0.4165579676628113,0.2380721569061279,0.2629846930503845,0.1502534747123718,0.1179058998823165
1990-07-25,357.0899963378906,1991-07-24,0.0603489835379076,0.4691284298896789,0.2948405146598816,0.2559453547000885,0.1441344320774078,0.1137505024671554
1990-07-26,355.9100036621094,1991-07-25,0.0703829269624871,0.2798747718334198,0.2707011103630066,0.1946653574705124,0.1382712423801422,0.1214664280414581
1990-07-27,353.44000244140625,1991-07-26,0.0777783783513084,0.3051150441169739,0.2538532316684723,0.2512006163597107,0.1478608548641204,0.1243258789181709
1990-07-30,355.54998779296875,1991-07-29,0.0776262327411094,0.2809503078460693,0.201819896697998,0.2008161842823028,0.1554873138666153,0.1309730857610702
1990-07-31,356.1499938964844,1991-07-30,0.0857504115353107,0.3761250376701355,0.1920984536409378,0.1832760870456695,0.1484422236680984,0.1332598626613617
1990-08-01,355.5199890136719,1991-07-31,0.0908247343124217,0.37434121966362,0.2614871263504028,0.1880182027816772,0.1531984657049179,0.1404009014368057
1990-08-02,351.4800109863281,1991-08-01,0.101399746832959,0.2119106352329254,0.1486782133579254,0.1811797469854354,0.1434942781925201,0.1528359055519104
1990-08-03,344.8599853515625,1991-08-02,0.1227164911031248,0.1435736119747162,0.2242633998394012,0.1654583513736724,0.1523328423500061,0.1764537096023559
1990-08-06,334.42999267578125,1991-08-05,0.1513919384972646,0.4524246156215668,0.3533312380313873,0.2705619037151336,0.1674945205450058,0.2018953561782837
1990-08-07,334.8299865722656,1991-08-06,0.1666219000157587,0.2036372423171997,0.351250410079956,0.2656483054161072,0.1747563183307647,0.2075932025909423
1990-08-08,338.3500061035156,1991-08-07,0.1543076415346802,0.114815816283226,0.2712598145008087,0.2299168854951858,0.1723854839801788,0.2041909545660019
1990-08-09,339.94000244140625,1991-08-08,0.1452609417196315,0.3122178316116333,0.2995061576366424,0.2485759705305099,0.1848672032356262,0.2121250033378601
1990-08-10,335.5199890136719,1991-08-09,0.1537911534129581,0.2924852669239044,0.2620876431465149,0.2133766114711761,0.187672883272171,0.2067405432462692
1990-08-13,338.8399963378906,1991-08-12,0.1451422299826112,0.2775680124759674,0.1771187782287597,0.2152115553617477,0.1860095262527465,0.2094231247901916
1990-08-14,339.3900146484375,1991-08-13,0.1480007610736029,0.1742807328701019,0.2142452299594879,0.1981983482837677,0.2055987566709518,0.2211247533559799
1990-08-15,340.0599975585937,1991-08-14,0.1465623616294447,0.2129486799240112,0.2351994216442108,0.1982979327440261,0.1987302154302597,0.2314945310354232
1990-08-16,332.3900146484375,1991-08-15,0.1713047005459909,0.3219363987445831,0.3046912252902984,0.256888210773468,0.192598357796669,0.2442612051963806
1990-08-17,327.8299865722656,1991-08-16,0.1761583819827592,0.2864001095294952,0.1494903266429901,0.1533879041671753,0.1903088390827179,0.2533382177352905
1990-08-20,328.510009765625,1991-08-19,0.145992481292412,0.2695867717266083,0.253560721874237,0.2139425277709961,0.1670126318931579,0.2372378557920456
1990-08-21,321.8599853515625,1991-08-20,0.1788666188539591,0.2496645003557205,0.138920322060585,0.1821250915527343,0.179128423333168,0.2597829103469848
1990-08-22,316.54998779296875,1991-08-21,0.2338967347973672,0.2782503962516784,0.2544777989387512,0.1853171586990356,0.2128781676292419,0.3003906011581421
1990-08-23,307.0599975585937,1991-08-22,0.2744414436386861,0.250005692243576,0.2391030043363571,0.1878778040409088,0.2271888107061386,0.3612407147884369
1990-08-24,311.510009765625,1991-08-23,0.2653526405918751,0.20852991938591,0.1854094266891479,0.1576380580663681,0.2739179730415344,0.3421220779418945
1990-08-27,321.44000244140625,1991-08-26,0.2252675557246757,0.1899797171354293,0.1876951903104782,0.1946606338024139,0.2188956290483474,0.3197697699069977
1990-08-28,321.3399963378906,1991-08-27,0.2231903965832165,0.2258870154619217,0.1635188162326812,0.2019407004117965,0.2288337647914886,0.3163884580135345
1990-08-29,324.19000244140625,1991-08-28,0.2234800939616446,0.1874518096446991,0.2522830367088318,0.2093774527311325,0.206910490989685,0.303618848323822
1990-08-30,318.7099914550781,1991-08-29,0.2439835959036296,0.1144128590822219,0.2855201065540313,0.2052781879901886,0.1952598243951797,0.3111835420131683
1990-08-31,322.5599975585937,1991-08-30,0.2259114449055346,0.2786377370357513,0.2808773219585418,0.2171335220336914,0.2071345746517181,0.3227211236953735
1990-09-04,323.0899963378906,1991-09-03,0.2137484859988365,0.2269819229841232,0.2640922963619232,0.204854816198349,0.2062187939882278,0.3172353208065033
1990-09-05,324.3900146484375,1991-09-04,0.202164011254597,0.4035835862159729,0.3178237080574035,0.2443045675754547,0.2210497856140136,0.30341637134552
1990-09-06,320.4599914550781,1991-09-05,0.2143169975181968,0.4209752678871155,0.3205437064170837,0.2261588126420974,0.191350445151329,0.3047383725643158
1990-09-07,323.3999938964844,1991-09-06,0.203154030448315,0.2346889078617096,0.2782925963401794,0.2429739534854889,0.2047083675861358,0.3162333071231842
1990-09-10,321.6300048828125,1991-09-09,0.2081273557353464,0.3517348766326904,0.2685760855674743,0.2500988841056824,0.199414312839508,0.3035910725593567
1990-09-11,321.0400085449219,1991-09-10,0.1978569253768998,0.3380266427993774,0.2819605469703674,0.2274928987026214,0.1974366903305053,0.2902370095252991
1990-09-12,322.5400085449219,1991-09-11,0.193929392124565,0.2218353450298309,0.2950871586799621,0.2319213151931762,0.2061764597892761,0.3072070181369781
1990-09-13,318.6499938964844,1991-09-12,0.2155656794511682,0.3796069622039795,0.2924336493015289,0.244907334446907,0.2174308001995086,0.3028692007064819
1990-09-14,316.8299865722656,1991-09-13,0.2107124091626906,0.2871502041816711,0.2633623480796814,0.258490115404129,0.2306961119174957,0.3175951540470123
1990-09-17,317.7699890136719,1991-09-16,0.2140227589670178,0.2753004133701324,0.342395156621933,0.2490116655826568,0.2547302842140198,0.320510059595108
1990-09-18,318.6000061035156,1991-09-17,0.209981144428315,0.2993493378162384,0.2384640872478485,0.2321846932172775,0.2660625278949737,0.3322095870971679
1990-09-19,316.6000061035156,1991-09-18,0.2221730732212692,0.38350510597229,0.3136160969734192,0.2493760585784912,0.2602464854717254,0.3365017771720886
1990-09-20,311.4800109863281,1991-09-19,0.244253190859188,0.2882335782051086,0.3300951719284057,0.232243537902832,0.2708804607391357,0.3495239317417145
